Ch4EmissionRate,Ch4EmissionRateInTgwh,Ch4EmissionRateUnit,City,Co2EmissionRate,Co2EmissionRateInTmwh,Co2EmissionRateUnit,Co2eEmissionRate,Co2eEmissionRateInTmwh,Co2eEmissionRateUnit,Country,CreatedDate,EmissionFactorDataSource,EmissionFactorUpdateYear,GenlConversionFctrRevisionDate,GridSubregion,LocBasedGeothermalMixPct,LocBasedOtherFossilFuelMixPct,LocBasedRenewableEnergyPct,LocBsdRenewableEnrgyNonHydro,LocationBasedBiomassMixPct,LocationBasedCoalMixPct,LocationBasedGasMixPct,LocationBasedHydroMixPct,LocationBasedMixPct,LocationBasedNuclearMixPct,LocationBasedOilMixPct,LocationBasedOtherFuelMixPct,LocationBasedSolarMixPct,LocationBasedWindMixPct,MarketBasedBiomassMixPct,MarketBasedCoalMixPct,MarketBasedGasMixPct,MarketBasedHydroMixPct,MarketBasedMixPct,MarketBasedNuclearMixPct,MarketBasedOilMixPct,MarketBasedOtherFuelMixPct,MarketBasedSolarMixPct,MarketBasedWindMixPct,MktBasedGeothermalMixPct,MktBasedOtherFossilFuelMixPct,MktBasedRenewableEnergyPct,MktBsdCo2eEmissionRate,MktBsdCo2eEmissionRateInTmwh,MktBsdCo2eEmissionRateUnit,MktBsdRenewableEnrgyNonHydro,N2oEmissionRate,N2oEmissionRateInTgwh,N2oEmissionRateUnit,Name,PostalCodeSet,State
0.012,0.012,G_PER_KWH,,146.5,0.1465,G_PER_KWH,147.37,0.14737,G_PER_KWH,AT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,147.37,0.14737,G_PER_KWH,0,0.001677852,0.001677852,G_PER_KWH,Austria - IEA 2016,,
0.012,0.012,G_PER_KWH,,487.5,0.4875,G_PER_KWH,488.28,0.48828,G_PER_KWH,AZ,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,488.28,0.48828,G_PER_KWH,0,0.002013423,0.002013423,G_PER_KWH,Azerbaijan - IEA 2017,,
0.012,0.012,G_PER_KWH,,478.9,0.4789,G_PER_KWH,479.68,0.47968,G_PER_KWH,AZ,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,479.68,0.47968,G_PER_KWH,0,0.001677852,0.001677852,G_PER_KWH,Azerbaijan - IEA 2016,,
0.012,0.012,G_PER_KWH,,697.8,0.6978,G_PER_KWH,698.49,0.69849,G_PER_KWH,BH,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,698.49,0.69849,G_PER_KWH,0,0.001677852,0.001677852,G_PER_KWH,Bahrain - IEA 2017,,
0.012,0.012,G_PER_KWH,,704.6,0.7046,G_PER_KWH,705.29,0.70529,G_PER_KWH,BH,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,705.29,0.70529,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Bahrain - IEA 2016,,
0,0,G_PER_KWH,,416.7,0.4167,G_PER_KWH,418.64,0.41864,G_PER_KWH,DE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,418.64,0.41864,G_PER_KWH,0,0.00033557,0.00033557,G_PER_KWH,Germany - IEA 2017,,
0.012,0.012,G_PER_KWH,,446.7,0.4467,G_PER_KWH,448.81,0.44881,G_PER_KWH,DE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,448.81,0.44881,G_PER_KWH,0,0.006040268,0.006040268,G_PER_KWH,Germany - IEA 2016,,
0.012,0.012,G_PER_KWH,,248.2,0.2482,G_PER_KWH,248.69,0.24869,G_PER_KWH,GH,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,248.69,0.24869,G_PER_KWH,0,0.006711409,0.006711409,G_PER_KWH,Ghana - IEA 2017,,
0.008,0.008,G_PER_KWH,,254.3,0.2543,G_PER_KWH,254.88,0.25488,G_PER_KWH,GH,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,254.88,0.25488,G_PER_KWH,0,0.001006711,0.001006711,G_PER_KWH,Ghana - IEA 2016,,
0.008,0.008,G_PER_KWH,,756.8,0.7568,G_PER_KWH,759.1,0.7591,G_PER_KWH,GI,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,759.1,0.7591,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Gibraltar - IEA 2017,,
0.084,0.084,G_PER_KWH,,73.9,0.0739,G_PER_KWH,74.17,0.07417,G_PER_KWH,KG,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,74.17,0.07417,G_PER_KWH,0,0.020134228,0.020134228,G_PER_KWH,Kyrgyzstan - IEA 2016,,
0,0,G_PER_KWH,,72.3,0.0723,G_PER_KWH,72.3,0.0723,G_PER_KWH,LV,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,72.3,0.0723,G_PER_KWH,0,0.001006711,0.001006711,G_PER_KWH,Latvia - IEA 2017,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,58.59,0.05859,G_PER_KWH,NO,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,North Norway,0,,93,4,0,0,7,89,100,0,0,0,0,4,0,0,7,89,100,0,0,0,0,4,0,,93,58.59,0.05859,G_PER_KWH,4,,0,KG_PER_KWH,North Norway - NO-NO4 - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,39.7,0.0397,G_PER_KWH,NO,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,West Norway,0,,97,1,0,0,3,96,100,0,0,0,0,1,0,0,3,96,100,0,0,0,0,1,0,,97,39.7,0.0397,G_PER_KWH,1,,0,KG_PER_KWH,West Norway - NO-NO5 - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,177.58,0.17758,G_PER_KWH,NZ,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,North Island,31,,73,36,0,5,17,37,100,0,0,5,0,5,0,5,17,37,100,0,0,5,0,5,31,,73,177.58,0.17758,G_PER_KWH,36,,0,KG_PER_KWH,North Island - NZ-NZN - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,24.88,0.02488,G_PER_KWH,NZ,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,South Island,0,,100,1,0,0,0,99,100,0,0,0,0,1,0,0,0,99,100,0,0,0,0,1,0,,100,24.88,0.02488,G_PER_KWH,1,,0,KG_PER_KWH,South Island - NZ-NZS - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,382.45,0.38245,G_PER_KWH,PA,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,,0,,47,7,0,0,0,40,100,0,0,53,2,5,0,0,0,40,100,0,0,53,2,5,0,,47,382.45,0.38245,G_PER_KWH,7,,0,KG_PER_KWH,Panama - PA - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,538.05,0.53805,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Powersouth Energy Cooperative,0,,1,0,0,20,76,1,100,2,0,1,0,0,0,20,76,1,100,2,0,1,0,0,0,,1,538.05,0.53805,G_PER_KWH,0,,0,KG_PER_KWH,United States - US-SE-AEC - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,125.26,0.12526,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Southeastern Power Administration,0,,89,0,0,4,3,89,99,3,0,0,0,0,0,4,3,89,99,3,0,0,0,0,0,,89,125.26,0.12526,G_PER_KWH,0,,0,KG_PER_KWH,United States - US-SE-SEPA - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,437.59,0.43759,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,"Southern Company Services, Inc. - Trans",0,,6,1,0,23,50,5,100,20,0,1,1,0,0,23,50,5,100,20,0,1,1,0,0,,6,437.59,0.43759,G_PER_KWH,1,,0,KG_PER_KWH,United States - US-SE-SOCO - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,412.61,0.41261,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,SPP,0,,33,27,0,35,26,6,100,6,0,0,0,27,0,35,26,6,100,6,0,0,0,27,0,,33,412.61,0.41261,G_PER_KWH,27,,0,KG_PER_KWH,United States - US-SPP - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,272.39,0.27239,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Arizona Public Service Company,0,,5,4,0,21,20,1,101,54,0,1,3,1,0,21,20,1,101,54,0,1,3,1,0,,5,272.39,0.27239,G_PER_KWH,4,,0,KG_PER_KWH,United States - US-SW-AZPS - electricityMap 2019,,
0.012,0.012,G_PER_KWH,,504.4,0.5044,G_PER_KWH,505.09,0.50509,G_PER_KWH,BD,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,505.09,0.50509,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Bangladesh - IEA 2017,,
0.012,0.012,G_PER_KWH,,524.4,0.5244,G_PER_KWH,525.09,0.52509,G_PER_KWH,BD,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,525.09,0.52509,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Bangladesh - IEA 2016,,
0.012,0.012,G_PER_KWH,,376,0.376,G_PER_KWH,376.4,0.3764,G_PER_KWH,BY,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,376.4,0.3764,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Belarus - IEA 2017,,
0.008,0.008,G_PER_KWH,,378.1,0.3781,G_PER_KWH,378.5,0.3785,G_PER_KWH,BY,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,378.5,0.3785,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Belarus - IEA 2016,,
0.008,0.008,G_PER_KWH,,1347.7,1.3477,G_PER_KWH,1353.84,1.35384,G_PER_KWH,BW,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,1353.84,1.35384,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Botswana - IEA 2016,,
0.028,0.028,G_PER_KWH,,755.7,0.7557,G_PER_KWH,758,0.758,G_PER_KWH,GI,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,758,0.758,G_PER_KWH,0,0.005704698,0.005704698,G_PER_KWH,Gibraltar - IEA 2016,,
0.028,0.028,G_PER_KWH,,531.4,0.5314,G_PER_KWH,533.14,0.53314,G_PER_KWH,GR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,533.14,0.53314,G_PER_KWH,0,0.005704698,0.005704698,G_PER_KWH,Greece - IEA 2017,,
0.008,0.008,G_PER_KWH,,520.3,0.5203,G_PER_KWH,522.12,0.52212,G_PER_KWH,GR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,522.12,0.52212,G_PER_KWH,0,0.005704698,0.005704698,G_PER_KWH,Greece - IEA 2016,,
0.008,0.008,G_PER_KWH,,306.5,0.3065,G_PER_KWH,315.69,0.31569,G_PER_KWH,GT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,315.69,0.31569,G_PER_KWH,0,0.006040268,0.006040268,G_PER_KWH,Guatemala - IEA 2017,,
0.128,0.128,G_PER_KWH,,407.7,0.4077,G_PER_KWH,422.24,0.42224,G_PER_KWH,GT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,422.24,0.42224,G_PER_KWH,0,0.02114094,0.02114094,G_PER_KWH,Guatemala - IEA 2016,,
0.004,0.004,G_PER_KWH,,242.8,0.2428,G_PER_KWH,243.8,0.2438,G_PER_KWH,KP,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,243.8,0.2438,G_PER_KWH,0,0.002684564,0.002684564,G_PER_KWH,North Korea - IEA 2016,,
0.004,0.004,G_PER_KWH,,8.3,0.0083,G_PER_KWH,8.3,0.0083,G_PER_KWH,NO,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,8.3,0.0083,G_PER_KWH,0,0.003355705,0.003355705,G_PER_KWH,Norway - IEA 2017,,
0,0,G_PER_KWH,,318.8,0.3188,G_PER_KWH,319.85,0.31985,G_PER_KWH,SD,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,319.85,0.31985,G_PER_KWH,0,0,0,G_PER_KWH,Sudan - IEA 2018,,
0.012,0.012,G_PER_KWH,,473.3,0.4733,G_PER_KWH,474.84,0.47484,G_PER_KWH,SR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,474.84,0.47484,G_PER_KWH,0,0.002684564,0.002684564,G_PER_KWH,Suriname - IEA 2018,,
0.02,0.02,G_PER_KWH,,13.3,0.0133,G_PER_KWH,13.39,0.01339,G_PER_KWH,SE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,13.39,0.01339,G_PER_KWH,0,0.003691275,0.003691275,G_PER_KWH,Sweden - IEA 2018,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,185.69,0.18569,G_PER_KWH,PE,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,,0,,65,5,0,0,34,60,99,0,0,0,2,3,0,0,34,60,99,0,0,0,2,3,0,,65,185.69,0.18569,G_PER_KWH,5,,0,KG_PER_KWH,Peru - PE - electricityMap 2019,,
